,id,cold_sensitivity,user_style,item_type,item_subtype,item_style,item_color,item_warmth,is_waterproof,is_windproof,weather_coldness,is_rain,is_snow,is_windy,liked
354,354,medium,official,bottom,sweatpants,outdoor,green,3,0,0,2,1,0,1,0
355,355,medium,outdoor,top,hoodie,sport,pink,3,0,0,3,0,1,1,0
356,356,high,party,outerwear,trench,official,khaki,1,1,0,4,0,1,0,0
357,357,high,sport,top,tshirt,sport,red,1,0,0,1,0,0,0,1
358,358,medium,casual,bottom,jeans,party,blue,2,0,0,1,1,0,0,0
359,359,low,street,bottom,trousers,casual,yellow,2,0,0,2,0,0,1,1
360,360,medium,official,outerwear,jeans_jacket,casual,khaki,2,0,0,4,0,0,0,0
361,361,high,outdoor,bottom,sweatpants,street,navy,2,0,0,2,0,0,1,1
362,362,high,outdoor,top,cardigan,casual,red,1,0,0,3,1,0,1,0
363,363,low,official,outerwear,jacket,outdoor,grey,2,1,0,2,0,0,0,1
364,364,medium,party,outerwear,jeans_jacket,street,multicolor,2,0,1,1,0,0,0,0
365,365,medium,party,bottom,sweatpants,sport,brown,2,0,0,3,0,0,1,0
366,366,low,party,top,zip_hoodie,casual,navy,2,0,0,3,0,0,0,1
367,367,low,street,top,bodysuit,casual,grey,1,0,0,4,0,1,0,0
368,368,high,street,outerwear,puffer,outdoor,khaki,3,1,1,1,0,0,0,0
369,369,medium,sport,top,tshirt,street,multicolor,1,0,0,1,0,0,1,1
370,370,high,party,top,tank_top,casual,blue,1,0,0,2,0,0,0,1
371,371,medium,outdoor,top,blazer,official,multicolor,2,0,0,4,0,0,1,0
372,372,medium,party,bottom,skirt,party,yellow,1,0,0,3,0,1,0,0
373,373,low,sport,bottom,skirt,casual,black,2,0,0,2,0,0,0,1
374,374,medium,official,outerwear,jeans_jacket,street,green,2,0,0,4,0,0,0,0
375,375,medium,outdoor,top,dress,party,navy,2,0,0,4,0,1,0,0
376,376,high,official,top,zip_hoodie,casual,white,2,0,0,2,1,0,0,1
377,377,low,sport,bottom,jeans,street,pink,2,0,0,4,0,0,0,0
378,378,high,party,outerwear,fur_coat,official,khaki,3,0,1,2,1,0,1,1
379,379,medium,official,outerwear,sheepskin_coat,street,khaki,3,0,0,2,0,0,0,1
380,380,medium,casual,bottom,jeans,street,brown,2,0,0,4,0,0,0,0
381,381,low,street,outerwear,biker_jacket,casual,brown,2,0,1,1,1,0,0,0
382,382,low,sport,bottom,sweatpants,outdoor,black,2,0,0,4,0,0,0,0
383,383,medium,outdoor,bottom,shorts,sport,yellow,1,0,0,3,1,0,1,0
384,384,medium,casual,top,shirt,party,white,1,0,0,4,0,0,0,0
385,385,low,casual,bottom,joggers,sport,white,2,0,0,4,0,1,0,0
386,386,low,outdoor,bottom,joggers,sport,beige,2,0,0,3,0,0,0,1
387,387,high,street,top,longsleeve,street,yellow,2,0,0,2,0,0,1,1
388,388,low,official,bottom,jeans,casual,navy,2,0,0,2,0,0,1,1
389,389,high,sport,outerwear,puffer,casual,beige,4,1,1,2,1,0,0,0
390,390,medium,outdoor,bottom,skirt,casual,navy,1,0,0,3,0,1,1,0
391,391,medium,party,top,hoodie,outdoor,white,2,0,0,1,1,0,1,0
392,392,low,outdoor,outerwear,bomber,casual,blue,2,0,1,2,0,0,0,0
393,393,medium,official,top,dress,party,pink,2,0,0,2,0,0,1,0
394,394,high,sport,outerwear,bomber,party,navy,3,1,1,3,1,0,0,1
395,395,medium,outdoor,top,blazer,official,beige,2,0,0,2,0,0,0,1
396,396,high,official,outerwear,coat,official,pink,4,0,0,2,0,0,0,0
397,397,medium,casual,top,shirt,party,navy,1,0,0,2,1,0,1,0
398,398,medium,party,top,jumpsuit,party,grey,2,0,0,4,0,0,0,0
399,399,high,party,top,zip_hoodie,street,navy,3,0,0,3,1,0,1,1
400,400,low,outdoor,bottom,skirt,party,beige,2,0,0,1,1,0,0,0
401,401,low,outdoor,outerwear,bomber,party,purple,3,0,1,1,0,0,1,0
402,402,medium,casual,outerwear,biker_jacket,street,orange,2,0,0,4,0,1,0,0
403,403,low,sport,bottom,sweatpants,street,purple,3,0,0,4,1,0,0,1
404,404,high,outdoor,top,longsleeve,street,purple,1,0,0,3,0,1,1,0
405,405,medium,sport,outerwear,biker_jacket,casual,white,2,0,0,3,1,0,0,0
406,406,low,casual,top,jumpsuit,street,green,1,0,0,2,0,0,1,1
407,407,low,street,top,jumpsuit,casual,grey,1,0,0,4,0,0,0,0
408,408,high,casual,bottom,trousers,party,pink,1,0,0,1,0,0,1,0
409,409,high,official,bottom,skirt,official,beige,2,0,0,3,0,0,1,1
410,410,medium,casual,top,bodysuit,party,navy,1,0,0,1,1,0,1,0
411,411,medium,party,bottom,skirt,casual,orange,1,0,0,2,0,0,0,1
412,412,high,outdoor,bottom,sweatpants,outdoor,purple,3,0,0,2,1,0,1,1
413,413,low,casual,bottom,trousers,casual,black,2,0,0,1,1,0,0,1
414,414,low,outdoor,bottom,sweatpants,street,red,2,0,0,3,0,0,1,1
415,415,high,street,bottom,shorts,street,multicolor,1,0,0,2,0,0,0,1
416,416,medium,street,outerwear,jacket,outdoor,green,3,1,1,4,0,0,0,1
417,417,low,party,top,bodysuit,party,navy,1,0,0,2,0,0,0,1
418,418,low,outdoor,top,cardigan,casual,brown,2,0,0,2,0,0,0,1
419,419,low,sport,top,jumpsuit,party,multicolor,1,0,0,3,0,1,0,0
420,420,high,casual,bottom,joggers,sport,blue,2,0,0,2,0,0,1,1
421,421,high,official,bottom,skirt,official,navy,1,0,0,3,0,1,1,0
422,422,high,casual,bottom,trousers,official,white,2,0,0,4,0,1,0,0
423,423,high,casual,top,jumpsuit,party,navy,2,0,0,2,0,0,0,1
424,424,low,sport,bottom,sweatpants,sport,orange,3,0,0,1,0,0,1,0
425,425,medium,party,bottom,sweatpants,sport,yellow,2,0,0,2,1,0,1,0
426,426,low,outdoor,top,turtleneck,casual,purple,2,0,0,1,1,0,0,0
427,427,high,casual,top,cardigan,casual,grey,2,0,0,3,0,1,0,1
428,428,low,casual,top,cardigan,casual,pink,2,0,0,4,0,0,0,0
429,429,medium,sport,bottom,skirt,casual,brown,2,0,0,3,0,0,0,1
430,430,medium,sport,outerwear,puffer,outdoor,purple,3,1,1,1,1,0,0,0
431,431,high,outdoor,top,hoodie,sport,yellow,3,0,0,4,1,0,1,0
432,432,high,street,bottom,shorts,street,multicolor,1,0,0,2,0,0,1,1
433,433,high,sport,outerwear,coat,casual,pink,4,1,0,2,0,0,0,0
434,434,low,party,top,longsleeve,casual,grey,1,0,0,3,1,0,0,0
435,435,high,party,bottom,sweatpants,outdoor,pink,3,0,0,2,0,0,0,1
436,436,high,official,top,tank_top,party,grey,1,0,0,3,0,1,0,0
437,437,medium,street,top,tank_top,sport,blue,1,0,0,2,0,0,0,1
438,438,high,outdoor,outerwear,jeans_jacket,street,grey,2,0,0,4,1,0,1,0
439,439,low,street,top,dress,official,beige,2,0,0,4,0,0,0,0
440,440,high,casual,bottom,sweatpants,street,grey,2,0,0,1,1,0,0,1
441,441,high,casual,outerwear,jacket,outdoor,pink,3,0,1,2,0,0,0,0
442,442,low,street,outerwear,bomber,street,beige,2,0,1,3,0,1,0,1
443,443,medium,casual,bottom,skirt,casual,beige,1,0,0,4,0,1,0,0
444,444,medium,official,outerwear,bomber,street,pink,3,1,0,3,0,0,0,0
445,445,medium,outdoor,outerwear,coat,casual,yellow,3,0,1,1,0,0,0,0
446,446,medium,outdoor,bottom,skirt,party,yellow,2,0,0,3,0,1,0,0
447,447,low,party,bottom,jeans,street,red,2,0,0,3,0,1,0,1
448,448,high,official,top,jumpsuit,street,white,1,0,0,3,0,1,0,0
449,449,low,official,bottom,shorts,sport,blue,1,0,0,4,0,1,0,0
450,450,high,street,bottom,trousers,casual,khaki,2,0,0,4,0,1,1,0
451,451,high,official,bottom,trousers,party,white,1,0,0,1,0,0,0,1
452,452,low,official,top,blazer,official,brown,2,0,0,1,0,0,0,1
453,453,low,sport,outerwear,bomber,casual,blue,2,0,0,4,0,0,0,0
454,454,medium,casual,bottom,skirt,official,black,1,0,0,3,0,0,0,0
455,455,low,sport,top,jumpsuit,street,white,2,0,0,2,0,0,0,1
456,456,high,official,outerwear,biker_jacket,casual,brown,2,0,1,3,0,1,0,0
457,457,high,sport,top,blazer,official,grey,2,0,0,4,0,1,1,0
458,458,high,outdoor,top,jumpsuit,casual,navy,1,0,0,2,0,0,0,0
459,459,high,outdoor,top,tshirt,party,navy,1,0,0,4,0,1,0,0
460,460,medium,sport,top,tshirt,party,multicolor,1,0,0,1,0,0,0,1
461,461,high,outdoor,bottom,sweatpants,street,green,2,0,0,2,0,0,1,1
462,462,high,outdoor,bottom,jeans,party,beige,2,0,0,1,0,0,0,1
463,463,medium,casual,top,longsleeve,street,red,1,0,0,4,0,0,1,0
464,464,medium,official,top,dress,party,beige,1,0,0,2,0,0,1,1
465,465,low,casual,bottom,joggers,casual,pink,2,0,0,4,0,0,1,0
466,466,low,casual,top,bodysuit,party,navy,1,0,0,2,1,0,0,0
467,467,medium,casual,top,dress,party,brown,1,0,0,2,0,0,0,1
468,468,low,official,top,tank_top,casual,blue,1,0,0,2,0,0,0,1
469,469,low,official,top,bodysuit,party,grey,1,0,0,4,0,1,1,0
470,470,low,official,outerwear,biker_jacket,casual,beige,2,0,1,2,0,0,1,1
471,471,medium,casual,top,jumpsuit,street,navy,1,0,0,3,0,1,1,0
472,472,low,casual,outerwear,puffer,casual,multicolor,3,0,0,2,0,0,1,1
473,473,high,outdoor,top,hoodie,sport,red,3,0,0,4,0,0,1,1
474,474,high,sport,bottom,joggers,sport,red,2,0,0,4,0,1,0,0
475,475,low,outdoor,outerwear,sheepskin_coat,street,blue,4,0,0,4,0,1,1,0
476,476,high,outdoor,top,tshirt,casual,white,1,0,0,2,1,0,1,0
477,477,low,party,top,blazer,official,orange,2,0,0,4,0,0,0,0
478,478,high,sport,top,blazer,official,blue,1,0,0,2,1,0,1,0
479,479,low,street,bottom,sweatpants,outdoor,pink,2,0,0,4,0,1,0,0
480,480,medium,party,top,jumpsuit,casual,green,2,0,0,2,1,0,0,0
481,481,low,official,top,hoodie,outdoor,grey,2,0,0,1,0,0,1,0
482,482,medium,party,bottom,skirt,official,black,2,0,0,3,1,0,0,1
483,483,medium,outdoor,top,longsleeve,sport,white,2,0,0,2,0,0,1,1
484,484,low,official,outerwear,trench,official,grey,2,1,1,4,0,1,1,1
485,485,low,casual,bottom,sweatpants,outdoor,red,2,0,0,2,0,0,1,1
486,486,medium,official,bottom,sweatpants,street,purple,2,0,0,4,1,0,1,0
487,487,high,casual,outerwear,jacket,casual,blue,2,1,1,3,0,0,1,1
488,488,high,official,outerwear,jacket,outdoor,navy,3,1,0,4,0,0,0,0
489,489,high,official,bottom,jeans,casual,grey,2,0,0,2,1,0,0,1
490,490,low,official,bottom,skirt,casual,yellow,2,0,0,1,1,0,0,0
491,491,medium,party,top,shirt,casual,multicolor,1,0,0,3,0,1,0,0
492,492,medium,casual,top,tshirt,party,yellow,1,0,0,3,0,0,0,0
493,493,medium,street,top,jumpsuit,casual,grey,1,0,0,4,0,0,0,0
494,494,low,street,bottom,joggers,casual,green,2,0,0,2,0,0,0,1
495,495,high,official,bottom,shorts,street,white,1,0,0,2,0,0,1,0
496,496,low,sport,top,zip_hoodie,casual,beige,2,0,0,3,1,0,0,0
497,497,medium,official,bottom,sweatpants,street,yellow,2,0,0,3,0,1,1,0
498,498,low,casual,bottom,jeans,party,beige,2,0,0,1,1,0,1,0
499,499,low,party,bottom,jeans,party,blue,2,0,0,1,1,0,0,0
500,500,low,outdoor,outerwear,biker_jacket,party,white,2,0,0,2,1,0,0,0
501,501,medium,official,top,cardigan,official,navy,2,0,0,4,1,0,0,0
502,502,low,party,top,cardigan,casual,brown,1,0,0,2,0,0,1,1
503,503,high,official,bottom,sweatpants,sport,black,3,0,0,4,0,0,0,0
504,504,high,street,top,bodysuit,party,red,1,0,0,4,0,0,1,0
505,505,high,sport,bottom,shorts,outdoor,yellow,1,0,0,4,0,0,0,0
506,506,high,official,bottom,joggers,street,blue,2,0,0,2,0,0,0,1
507,507,low,sport,outerwear,coat,official,blue,4,1,0,3,0,0,0,0
508,508,medium,outdoor,outerwear,biker_jacket,street,yellow,2,1,1,2,0,0,0,1
509,509,low,official,outerwear,coat,casual,black,3,0,0,2,0,0,1,1
510,510,medium,casual,outerwear,jeans_jacket,street,blue,2,0,0,1,1,0,0,0
511,511,high,casual,bottom,shorts,sport,white,1,0,0,4,1,0,0,0
512,512,high,outdoor,top,cardigan,official,black,1,0,0,3,1,0,0,0
513,513,medium,street,top,hoodie,casual,khaki,3,0,0,3,0,0,1,1
514,514,high,sport,top,zip_hoodie,casual,pink,3,0,0,2,0,0,1,1
515,515,medium,street,top,cardigan,official,white,2,0,0,4,1,0,1,0
516,516,low,sport,bottom,trousers,party,orange,1,0,0,3,0,1,1,0
517,517,low,sport,outerwear,bomber,party,yellow,2,1,0,4,0,1,0,0
518,518,low,party,outerwear,coat,official,grey,4,0,1,1,0,0,1,0
519,519,high,casual,top,jumpsuit,party,black,2,0,0,3,0,1,1,0
520,520,low,sport,top,blazer,party,green,2,0,0,2,1,0,0,0
521,521,high,casual,bottom,trousers,official,beige,1,0,0,3,0,0,1,0
522,522,medium,party,bottom,skirt,official,khaki,1,0,0,3,0,0,0,0
523,523,medium,party,bottom,jeans,party,yellow,2,0,0,4,1,0,0,0
524,524,high,street,outerwear,jeans_jacket,casual,brown,2,0,0,1,0,0,0,1
525,525,medium,outdoor,bottom,skirt,casual,khaki,2,0,0,3,0,0,1,1
526,526,low,casual,top,shirt,casual,multicolor,1,0,0,2,1,0,1,1
527,527,high,sport,top,jumpsuit,party,navy,1,0,0,1,0,0,0,0
528,528,high,outdoor,top,bodysuit,casual,khaki,1,0,0,3,0,1,1,0
529,529,low,casual,top,blazer,party,khaki,2,0,0,3,0,1,1,0
530,530,medium,party,outerwear,bomber,party,khaki,3,0,1,2,1,0,0,1
531,531,medium,street,bottom,skirt,casual,black,1,0,0,1,0,0,0,1
532,532,high,official,bottom,jeans,casual,blue,2,0,0,2,0,0,0,1
533,533,low,casual,top,longsleeve,street,beige,2,0,0,1,0,0,1,1
534,534,high,sport,outerwear,biker_jacket,street,khaki,2,0,1,3,0,0,1,1
535,535,low,sport,bottom,joggers,street,purple,2,0,0,2,0,0,1,1
536,536,low,party,bottom,skirt,party,brown,2,0,0,2,1,0,0,1
537,537,medium,street,bottom,trousers,party,brown,2,0,0,2,0,0,0,1
538,538,medium,street,bottom,trousers,casual,green,1,0,0,2,0,0,1,1
539,539,low,street,bottom,trousers,party,red,1,0,0,4,1,0,1,0
540,540,low,street,bottom,sweatpants,outdoor,multicolor,3,0,0,4,1,0,0,0
541,541,high,outdoor,top,hoodie,street,pink,3,0,0,1,1,0,1,0
542,542,high,official,top,bodysuit,casual,purple,1,0,0,4,0,0,0,0
543,543,low,official,outerwear,biker_jacket,party,brown,2,0,0,4,0,0,0,0
544,544,high,casual,outerwear,coat,official,white,3,0,1,2,0,0,0,1
545,545,medium,street,bottom,trousers,party,blue,1,0,0,2,1,0,0,1
546,546,low,sport,bottom,joggers,street,khaki,2,0,0,4,0,0,0,0
547,547,low,street,outerwear,bomber,party,multicolor,3,1,1,4,0,0,0,1
548,548,medium,street,bottom,trousers,party,purple,1,0,0,2,0,0,1,1
549,549,medium,sport,outerwear,jeans_jacket,street,brown,2,0,1,2,0,0,0,1
550,550,low,party,bottom,joggers,sport,multicolor,2,0,0,2,0,0,0,1
551,551,low,official,outerwear,windbreaker,outdoor,red,1,1,1,2,1,0,0,0
552,552,medium,casual,top,shirt,party,purple,1,0,0,3,0,0,1,0
553,553,medium,party,top,blazer,official,orange,1,0,0,1,0,0,0,1
554,554,low,official,bottom,joggers,casual,purple,2,0,0,4,0,0,1,0
555,555,low,outdoor,bottom,jeans,party,blue,2,0,0,4,0,0,1,0
556,556,high,official,top,dress,official,blue,2,0,0,4,0,1,1,0
557,557,low,official,bottom,shorts,outdoor,orange,1,0,0,1,0,0,0,0
558,558,medium,outdoor,top,zip_hoodie,outdoor,multicolor,2,0,0,3,0,0,0,1
559,559,low,sport,top,tank_top,street,black,1,0,0,4,1,0,1,0
560,560,medium,official,top,bodysuit,party,khaki,1,0,0,3,1,0,0,0
561,561,low,casual,bottom,jeans,party,red,2,0,0,1,0,0,1,0
562,562,low,casual,top,bodysuit,party,black,1,0,0,4,1,0,0,0
563,563,low,sport,bottom,sweatpants,sport,beige,2,0,0,3,0,1,0,1
564,564,high,casual,top,zip_hoodie,casual,khaki,2,0,0,2,1,0,0,1
565,565,medium,outdoor,top,dress,party,beige,1,0,0,3,0,1,0,0
566,566,high,official,outerwear,sheepskin_coat,casual,red,4,0,0,2,0,0,0,0
567,567,low,official,bottom,shorts,street,brown,1,0,0,3,0,0,1,0
568,568,low,sport,top,jumpsuit,casual,multicolor,1,0,0,3,0,0,0,0
569,569,high,outdoor,top,tank_top,casual,grey,1,0,0,3,0,0,0,0
570,570,low,official,bottom,joggers,sport,pink,2,0,0,4,0,1,1,0
571,571,low,official,top,zip_hoodie,casual,brown,3,0,0,3,0,0,1,1
572,572,medium,sport,bottom,jeans,party,white,2,0,0,4,0,0,0,0
573,573,low,party,bottom,sweatpants,street,pink,3,0,0,4,1,0,1,1
574,574,medium,official,bottom,jeans,street,grey,2,0,0,2,0,0,1,1
575,575,low,official,top,shirt,casual,khaki,1,0,0,2,0,0,0,1
576,576,medium,official,bottom,skirt,official,white,2,0,0,3,0,0,0,1
577,577,high,casual,outerwear,biker_jacket,street,black,2,0,1,3,0,1,0,0
578,578,high,official,top,tank_top,casual,black,1,0,0,1,1,0,0,1
579,579,medium,street,bottom,joggers,casual,beige,2,0,0,3,0,0,0,1
580,580,low,outdoor,bottom,jeans,party,brown,2,0,0,2,0,0,1,1
581,581,low,casual,top,zip_hoodie,casual,khaki,3,0,0,1,1,0,1,0
582,582,low,sport,top,jumpsuit,street,pink,1,0,0,1,0,0,1,1
583,583,low,street,top,cardigan,official,pink,1,0,0,3,1,0,1,0
584,584,medium,street,outerwear,windbreaker,outdoor,grey,1,1,1,4,0,0,1,0
585,585,low,official,top,tshirt,party,navy,1,0,0,3,1,0,1,0
586,586,medium,street,top,blazer,party,brown,1,0,0,4,0,0,0,0
587,587,low,street,top,jumpsuit,party,navy,2,0,0,3,0,0,0,1
588,588,low,outdoor,bottom,trousers,casual,white,1,0,0,3,0,1,0,0
589,589,high,party,outerwear,jeans_jacket,street,multicolor,2,0,1,1,0,0,1,1
590,590,low,street,bottom,shorts,casual,blue,1,0,0,1,0,0,1,1
591,591,high,party,top,zip_hoodie,street,black,3,0,0,2,0,0,0,1
592,592,medium,party,top,zip_hoodie,casual,blue,3,0,0,3,1,0,0,0
593,593,medium,official,outerwear,jacket,street,brown,2,1,0,3,0,1,0,1
594,594,low,sport,top,zip_hoodie,casual,khaki,3,0,0,4,1,0,0,0
595,595,high,outdoor,outerwear,jeans_jacket,casual,white,2,0,0,1,0,0,0,0
596,596,high,sport,top,hoodie,street,blue,2,0,0,3,0,1,1,0
597,597,high,party,top,jumpsuit,party,blue,1,0,0,3,0,1,0,0
598,598,high,sport,bottom,jeans,street,blue,2,0,0,1,0,0,0,1
599,599,high,street,bottom,joggers,sport,beige,2,0,0,2,0,0,1,1
600,600,low,street,bottom,jeans,casual,grey,2,0,0,1,0,0,0,1
601,601,medium,outdoor,top,bodysuit,party,multicolor,1,0,0,2,0,0,1,0
602,602,low,outdoor,top,cardigan,official,khaki,1,0,0,3,0,0,1,0
603,603,low,casual,bottom,joggers,sport,pink,2,0,0,3,0,0,1,1
604,604,high,outdoor,top,bodysuit,party,black,1,0,0,2,0,0,1,0
605,605,medium,outdoor,bottom,shorts,outdoor,khaki,1,0,0,1,0,0,0,1
606,606,high,sport,bottom,jeans,party,beige,2,0,0,4,1,0,0,0
607,607,low,party,top,bodysuit,casual,blue,1,0,0,3,0,0,0,0
608,608,high,casual,top,longsleeve,casual,red,2,0,0,2,0,0,1,1
609,609,low,party,outerwear,coat,official,white,4,0,1,2,1,0,1,0
610,610,high,outdoor,top,cardigan,official,khaki,1,0,0,2,0,0,1,0
611,611,high,outdoor,top,tank_top,party,white,1,0,0,1,0,0,0,0
612,612,low,official,top,longsleeve,sport,beige,2,0,0,3,0,0,0,1
613,613,medium,outdoor,bottom,jeans,casual,grey,2,0,0,2,0,0,1,0
614,614,high,casual,bottom,shorts,street,purple,1,0,0,2,0,0,1,1
615,615,low,casual,top,hoodie,street,pink,2,0,0,3,0,1,1,0
616,616,low,casual,bottom,sweatpants,outdoor,multicolor,2,0,0,2,0,0,1,0
617,617,low,official,top,hoodie,street,brown,2,0,0,1,1,0,0,0
618,618,medium,party,top,zip_hoodie,outdoor,grey,3,0,0,1,0,0,1,0
619,619,medium,street,top,jumpsuit,casual,navy,2,0,0,3,0,0,1,1
620,620,low,official,top,tank_top,party,beige,1,0,0,2,1,0,0,0
621,621,high,street,bottom,trousers,casual,khaki,1,0,0,4,0,0,0,0
622,622,medium,sport,bottom,joggers,casual,brown,2,0,0,2,1,0,0,0
623,623,high,official,bottom,joggers,sport,navy,2,0,0,2,0,0,0,1
624,624,low,official,top,tshirt,party,khaki,1,0,0,3,1,0,0,0
625,625,medium,party,outerwear,trench,casual,black,2,1,0,1,0,0,0,0
626,626,low,official,outerwear,coat,casual,brown,3,0,1,3,0,0,1,1
627,627,low,party,bottom,shorts,street,grey,1,0,0,4,1,0,1,0
628,628,high,street,outerwear,jacket,outdoor,grey,3,0,0,2,1,0,0,0
629,629,low,street,top,zip_hoodie,casual,beige,2,0,0,2,0,0,1,1
630,630,medium,street,bottom,trousers,party,black,1,0,0,4,0,1,0,0
631,631,low,outdoor,outerwear,puffer,casual,orange,3,0,1,3,1,0,1,0
632,632,medium,outdoor,bottom,shorts,casual,khaki,1,0,0,4,0,0,0,0
633,633,low,outdoor,top,blazer,official,beige,2,0,0,3,1,0,0,0
634,634,medium,casual,top,longsleeve,street,multicolor,2,0,0,4,1,0,1,0
635,635,medium,casual,top,jumpsuit,casual,blue,2,0,0,4,0,0,0,0
636,636,low,outdoor,bottom,skirt,official,navy,1,0,0,4,0,0,0,0
637,637,high,sport,bottom,joggers,sport,purple,2,0,0,4,0,0,0,0
638,638,high,casual,top,tank_top,casual,brown,1,0,0,4,0,0,0,0
639,639,low,sport,top,shirt,casual,multicolor,1,0,0,4,0,0,0,0
640,640,medium,official,top,shirt,official,beige,1,0,0,4,0,1,1,0
641,641,medium,casual,bottom,joggers,street,multicolor,2,0,0,2,0,0,0,1
642,642,high,outdoor,top,cardigan,official,brown,2,0,0,2,0,0,1,1
643,643,high,outdoor,bottom,shorts,sport,black,1,0,0,3,0,0,0,0
644,644,medium,sport,bottom,jeans,casual,khaki,2,0,0,1,0,0,1,1
645,645,medium,party,top,longsleeve,casual,navy,1,0,0,1,1,0,0,0
646,646,medium,casual,bottom,joggers,street,white,2,0,0,3,1,0,0,1
647,647,high,official,top,zip_hoodie,casual,red,3,0,0,4,0,0,0,1
648,648,high,sport,top,dress,casual,khaki,2,0,0,2,0,0,1,1
649,649,medium,sport,top,turtleneck,casual,khaki,2,0,0,2,0,0,1,1
650,650,low,street,bottom,joggers,sport,black,2,0,0,2,0,0,1,1
651,651,low,sport,top,zip_hoodie,street,yellow,3,0,0,2,1,0,0,0
652,652,low,outdoor,bottom,sweatpants,outdoor,black,2,0,0,3,1,0,0,1
653,653,low,sport,top,longsleeve,casual,red,2,0,0,1,1,0,1,0
654,654,low,official,bottom,jeans,party,red,2,0,0,1,0,0,0,0
655,655,high,official,top,zip_hoodie,outdoor,white,2,0,0,4,0,1,0,0
656,656,low,party,top,blazer,official,navy,2,0,0,4,0,0,1,0
657,657,low,street,bottom,joggers,street,khaki,2,0,0,3,0,0,1,1
658,658,low,official,top,cardigan,official,white,2,0,0,4,1,0,0,0
659,659,low,outdoor,bottom,joggers,sport,beige,2,0,0,3,0,0,0,1
660,660,low,outdoor,bottom,jeans,party,yellow,2,0,0,3,1,0,0,0
661,661,medium,casual,bottom,joggers,sport,navy,2,0,0,4,0,0,0,0
662,662,low,official,top,bodysuit,party,red,1,0,0,2,0,0,0,0
663,663,high,sport,outerwear,sheepskin_coat,street,red,4,0,0,3,0,0,0,1
664,664,high,party,top,tshirt,street,black,1,0,0,1,1,0,1,1
665,665,low,outdoor,top,bodysuit,party,blue,1,0,0,4,0,0,0,0
666,666,low,official,top,jumpsuit,street,brown,1,0,0,1,0,0,0,1
667,667,medium,outdoor,bottom,sweatpants,street,pink,2,0,0,2,1,0,0,0
668,668,high,official,outerwear,puffer,casual,purple,4,1,0,2,1,0,1,0
669,669,medium,outdoor,bottom,skirt,casual,khaki,1,0,0,3,1,0,0,0
670,670,high,party,top,blazer,party,orange,1,0,0,2,1,0,0,1
671,671,high,casual,top,shirt,casual,navy,1,0,0,2,0,0,1,1
672,672,medium,party,bottom,sweatpants,sport,beige,2,0,0,4,0,0,0,0
673,673,medium,sport,bottom,shorts,outdoor,navy,1,0,0,4,1,0,0,0
674,674,low,street,bottom,jeans,casual,grey,2,0,0,2,0,0,1,1
675,675,medium,street,bottom,sweatpants,street,beige,3,0,0,2,1,0,1,1
676,676,medium,casual,outerwear,windbreaker,street,purple,1,1,1,1,0,0,0,0
677,677,low,casual,bottom,shorts,outdoor,multicolor,1,0,0,2,1,0,0,0
678,678,high,outdoor,top,tshirt,street,purple,1,0,0,1,0,0,0,1
679,679,high,casual,bottom,trousers,party,grey,2,0,0,2,0,0,1,1
680,680,medium,official,bottom,jeans,party,khaki,2,0,0,2,0,0,1,1
681,681,high,outdoor,outerwear,windbreaker,sport,multicolor,1,1,1,2,1,0,0,1
682,682,low,casual,top,longsleeve,casual,pink,2,0,0,2,0,0,1,1
683,683,medium,party,bottom,joggers,street,navy,2,0,0,3,0,0,1,1
684,684,medium,outdoor,bottom,skirt,party,orange,2,0,0,1,0,0,0,1
685,685,medium,street,top,dress,casual,beige,1,0,0,2,0,0,0,1
686,686,high,outdoor,outerwear,bomber,casual,brown,2,0,1,2,0,0,0,1
687,687,low,sport,top,longsleeve,casual,grey,2,0,0,2,0,0,1,1
688,688,low,outdoor,bottom,joggers,casual,black,2,0,0,4,0,0,0,0
689,689,high,street,bottom,shorts,outdoor,black,1,0,0,4,0,0,1,0
690,690,medium,official,bottom,skirt,casual,blue,2,0,0,3,0,1,0,1
691,691,low,sport,bottom,joggers,sport,yellow,2,0,0,4,0,1,1,0
692,692,medium,casual,bottom,sweatpants,sport,navy,3,0,0,3,1,0,1,1
693,693,high,street,outerwear,coat,official,blue,3,1,1,2,1,0,0,1
694,694,high,party,bottom,sweatpants,sport,white,3,0,0,3,0,0,1,0
695,695,high,official,bottom,shorts,casual,brown,1,0,0,4,0,0,0,0
696,696,medium,party,outerwear,jacket,casual,brown,3,0,1,2,0,0,1,1
697,697,high,street,top,jumpsuit,street,pink,1,0,0,4,0,0,0,0
698,698,medium,party,top,tshirt,sport,grey,1,0,0,4,0,1,0,0
699,699,low,street,bottom,skirt,party,pink,1,0,0,3,0,0,0,0
